product_name,media_type,role,url,alt_text,width_px,height_px,local_path
Cuvée Royale Brut Rosé,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p004_gallery_cffcfdae.svg
Cuvée Royale Brut Rosé,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p004_gallery_71eb1668.svg
Cuvée Royale Brut Rosé,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p004_gallery_6872fbe8.svg
Cuvée Royale Brut Rosé,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p004_gallery_62d97178.svg
Cuvée Royale Vintage 2018,image,bottle_shot,https://www.josephperrier.com/wp-content/uploads/2024/06/vintage-cuvees-versionheader@2x@2x@2x@2x@2x@2x@2x@2x.webp,vintage-cuvees-versionheader@2x@2x@2x@2x@2x@2x@2x@2x,881.0,1920.0,output/images/p005_bottle_shot_4d9c9b79.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/patrimoine.webp,,720.0,434.0,output/images/p005_gallery_ce9f4a8b.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/savoir-faire.webp,,718.0,434.0,output/images/p005_gallery_6f5c683e.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/actu.webp,,720.0,434.0,output/images/p005_gallery_28091a5f.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0005_Brut-Royal.webp,,210.0,725.0,output/images/p005_gallery_97b8e5e9.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0006_Nature.webp,,210.0,727.0,output/images/p005_gallery_4d632858.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0003_Blanc-de-blancs.webp,,210.0,725.0,output/images/p005_gallery_41bc3688.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0004_Brut-rose.webp,,210.0,726.0,output/images/p005_gallery_fc601a1e.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0007_Vintage.webp,,210.0,725.0,output/images/p005_gallery_7b968aaa.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0002_Demi-sec.webp,,209.0,724.0,output/images/p005_gallery_201e6563.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-1.webp,,208.0,725.0,output/images/p005_gallery_b544b43d.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/visu-cab-menu-xl-.svg,,208.0,725.0,output/images/p005_gallery_2689f7c9.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0000_Josephine.webp,,211.0,730.0,output/images/p005_gallery_ad03f645.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Jeroboam-cuvee-200-725.webp,,212.0,725.0,output/images/p005_gallery_cd0f1f66.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple.svg,Joseph Perrier Home,177.0,20.0,output/images/p005_gallery_608174ad.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-white.svg,,,,output/images/p005_gallery_c64ec62a.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/logo-sigle-jope.svg,,52.0,52.0,output/images/p005_gallery_5e736a9c.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre.webp,,553.0,1920.0,output/images/p005_gallery_3ecdf7b2.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Descendre.svg,Lire la suite,120.0,119.0,output/images/p005_gallery_d36da6d6.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p005_gallery_89644c33.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Le-Point-logo.webp,,512.0,512.0,output/images/p005_gallery_dd62d72d.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/logo-drink-business.png,,391.0,171.0,output/images/p005_gallery_9cd645a4.png
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/07/NEW-DWWA-LOGO-NO-YEAR-HI-RES-v2.webp,,800.0,858.0,output/images/p005_gallery_372b7939.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/bettane_dessauve.webp,,400.0,400.0,output/images/p005_gallery_9cc52998.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/James-suckling-3x2-1.webp,,567.0,378.0,output/images/p005_gallery_c93504d0.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/js.1605610837.webp,,,,output/images/p005_gallery_0e1836ec.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/07/wine-enthusiast-logo.webp,,,,output/images/p005_gallery_bd6562db.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0003_Blanc-de-blancs_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p005_gallery_6ed4ca21.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,,294.0,1024.0,output/images/p005_gallery_2196a93a.png
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-294x1024.webp,,294.0,1024.0,output/images/p005_gallery_f2ad6803.webp
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-couleur.svg,,166.0,99.0,output/images/p005_gallery_48ce4a61.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/facebook.svg,Facebook,22.0,22.0,output/images/p005_gallery_2f3c6c80.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Insta.svg,Instagram,22.0,22.0,output/images/p005_gallery_b9d4540d.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p005_gallery_cffcfdae.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p005_gallery_71eb1668.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p005_gallery_6872fbe8.svg
Cuvée Royale Vintage 2018,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p005_gallery_62d97178.svg
Cuvée Royale Demi-Sec,image,bottle_shot,https://www.josephperrier.com/wp-content/uploads/2024/06/demi-sec-cuvees-versionheader@2x@2x@2x@2x.webp,demi-sec-cuvees-versionheader@2x@2x@2x@2x,881.0,1920.0,output/images/p006_bottle_shot_7863b1b7.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/patrimoine.webp,,720.0,434.0,output/images/p006_gallery_ce9f4a8b.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/savoir-faire.webp,,718.0,434.0,output/images/p006_gallery_6f5c683e.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/actu.webp,,720.0,434.0,output/images/p006_gallery_28091a5f.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0005_Brut-Royal.webp,,210.0,725.0,output/images/p006_gallery_97b8e5e9.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0006_Nature.webp,,210.0,727.0,output/images/p006_gallery_4d632858.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0003_Blanc-de-blancs.webp,,210.0,725.0,output/images/p006_gallery_41bc3688.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0004_Brut-rose.webp,,210.0,726.0,output/images/p006_gallery_fc601a1e.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0007_Vintage.webp,,210.0,725.0,output/images/p006_gallery_7b968aaa.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0002_Demi-sec.webp,,209.0,724.0,output/images/p006_gallery_201e6563.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-1.webp,,208.0,725.0,output/images/p006_gallery_b544b43d.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/visu-cab-menu-xl-.svg,,208.0,725.0,output/images/p006_gallery_2689f7c9.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0000_Josephine.webp,,211.0,730.0,output/images/p006_gallery_ad03f645.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Jeroboam-cuvee-200-725.webp,,212.0,725.0,output/images/p006_gallery_cd0f1f66.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple.svg,Joseph Perrier Home,177.0,20.0,output/images/p006_gallery_608174ad.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-white.svg,,,,output/images/p006_gallery_c64ec62a.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/logo-sigle-jope.svg,,52.0,52.0,output/images/p006_gallery_5e736a9c.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0002_Demi-sec_sans_ombre.webp,,552.0,1920.0,output/images/p006_gallery_fc723325.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Descendre.svg,Lire la suite,120.0,119.0,output/images/p006_gallery_d36da6d6.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0002_Demi-sec_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p006_gallery_5858bf87.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0005_Brut-Royal_sans_ombre-295x1024.webp,Cuvée Royale Brut Maison Joseph Perrier,295.0,1024.0,output/images/p006_gallery_d6f98841.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0003_Blanc-de-blancs_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p006_gallery_6ed4ca21.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0004_Brut-rose_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p006_gallery_43896afb.webp
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-couleur.svg,,166.0,99.0,output/images/p006_gallery_48ce4a61.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/facebook.svg,Facebook,22.0,22.0,output/images/p006_gallery_2f3c6c80.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Insta.svg,Instagram,22.0,22.0,output/images/p006_gallery_b9d4540d.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p006_gallery_cffcfdae.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p006_gallery_71eb1668.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p006_gallery_6872fbe8.svg
Cuvée Royale Demi-Sec,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p006_gallery_62d97178.svg
Le Ciergelot 2020,image,bottle_shot,https://www.josephperrier.com/wp-content/uploads/2025/01/CIERGELOT-version-header.png,CIERGELOT version header,881.0,1920.0,output/images/p007_bottle_shot_a93c20c2.png
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/patrimoine.webp,,720.0,434.0,output/images/p007_gallery_ce9f4a8b.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/savoir-faire.webp,,718.0,434.0,output/images/p007_gallery_6f5c683e.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/actu.webp,,720.0,434.0,output/images/p007_gallery_28091a5f.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0005_Brut-Royal.webp,,210.0,725.0,output/images/p007_gallery_97b8e5e9.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0006_Nature.webp,,210.0,727.0,output/images/p007_gallery_4d632858.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0003_Blanc-de-blancs.webp,,210.0,725.0,output/images/p007_gallery_41bc3688.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0004_Brut-rose.webp,,210.0,726.0,output/images/p007_gallery_fc601a1e.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0007_Vintage.webp,,210.0,725.0,output/images/p007_gallery_7b968aaa.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0002_Demi-sec.webp,,209.0,724.0,output/images/p007_gallery_201e6563.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-1.webp,,208.0,725.0,output/images/p007_gallery_b544b43d.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/visu-cab-menu-xl-.svg,,208.0,725.0,output/images/p007_gallery_2689f7c9.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0000_Josephine.webp,,211.0,730.0,output/images/p007_gallery_ad03f645.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Jeroboam-cuvee-200-725.webp,,212.0,725.0,output/images/p007_gallery_cd0f1f66.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple.svg,Joseph Perrier Home,177.0,20.0,output/images/p007_gallery_608174ad.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-white.svg,,,,output/images/p007_gallery_c64ec62a.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/logo-sigle-jope.svg,,52.0,52.0,output/images/p007_gallery_5e736a9c.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD.webp,,552.0,1920.0,output/images/p007_gallery_64f3eedf.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Descendre.svg,Lire la suite,120.0,119.0,output/images/p007_gallery_d36da6d6.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-294x1024.webp,,294.0,1024.0,output/images/p007_gallery_f2ad6803.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Le-Point-logo.webp,,512.0,512.0,output/images/p007_gallery_dd62d72d.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/03/DECANTER_RECOMMENDS_91_200x200_GOLD.webp,,800.0,800.0,output/images/p007_gallery_240bb4f3.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/bettane_dessauve.webp,,400.0,400.0,output/images/p007_gallery_9cc52998.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/js.1605610837.webp,,170.0,170.0,output/images/p007_gallery_0e1836ec.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,,294.0,1024.0,output/images/p007_gallery_2196a93a.png
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0000_Josephine_sans_ombre-294x1024.webp,,294.0,1024.0,output/images/p007_gallery_f5da3c96.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Magnum-cuvee-200-1920px-308x1024.webp,,308.0,1024.0,output/images/p007_gallery_544558a5.webp
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-couleur.svg,,166.0,99.0,output/images/p007_gallery_48ce4a61.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/facebook.svg,Facebook,22.0,22.0,output/images/p007_gallery_2f3c6c80.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Insta.svg,Instagram,22.0,22.0,output/images/p007_gallery_b9d4540d.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p007_gallery_cffcfdae.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p007_gallery_71eb1668.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p007_gallery_6872fbe8.svg
Le Ciergelot 2020,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p007_gallery_62d97178.svg
La Côte à Bras 2016,image,bottle_shot,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px.png,LA CAB SITE 552px,552.0,1920.0,output/images/p008_bottle_shot_7625b8a9.png
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/patrimoine.webp,,720.0,434.0,output/images/p008_gallery_ce9f4a8b.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/savoir-faire.webp,,718.0,434.0,output/images/p008_gallery_6f5c683e.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/actu.webp,,720.0,434.0,output/images/p008_gallery_28091a5f.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0005_Brut-Royal.webp,,210.0,725.0,output/images/p008_gallery_97b8e5e9.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0006_Nature.webp,,210.0,727.0,output/images/p008_gallery_4d632858.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0003_Blanc-de-blancs.webp,,210.0,725.0,output/images/p008_gallery_41bc3688.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0004_Brut-rose.webp,,210.0,726.0,output/images/p008_gallery_fc601a1e.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0007_Vintage.webp,,210.0,725.0,output/images/p008_gallery_7b968aaa.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0002_Demi-sec.webp,,209.0,724.0,output/images/p008_gallery_201e6563.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-1.webp,,208.0,725.0,output/images/p008_gallery_b544b43d.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/visu-cab-menu-xl-.svg,,208.0,725.0,output/images/p008_gallery_2689f7c9.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0000_Josephine.webp,,211.0,730.0,output/images/p008_gallery_ad03f645.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Jeroboam-cuvee-200-725.webp,,212.0,725.0,output/images/p008_gallery_cd0f1f66.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple.svg,Joseph Perrier Home,177.0,20.0,output/images/p008_gallery_608174ad.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-white.svg,,,,output/images/p008_gallery_c64ec62a.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/logo-sigle-jope.svg,,52.0,52.0,output/images/p008_gallery_5e736a9c.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Descendre.svg,Lire la suite,120.0,119.0,output/images/p008_gallery_d36da6d6.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,,294.0,1024.0,output/images/p008_gallery_2196a93a.png
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/James-suckling-3x2-1.webp,,567.0,378.0,output/images/p008_gallery_c93504d0.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/logo-drink-business.png,,391.0,171.0,output/images/p008_gallery_9cd645a4.png
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2021/03/DWWA_NO_GLASS_BLACK_710x.webp,,710.0,359.0,output/images/p008_gallery_f8feb489.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Le-Point-logo.webp,,512.0,512.0,output/images/p008_gallery_dd62d72d.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/bettane_dessauve.webp,,400.0,400.0,output/images/p008_gallery_9cc52998.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre-295x1024.webp,,295.0,1024.0,output/images/p008_gallery_89644c33.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0000_Josephine_sans_ombre-294x1024.webp,,294.0,1024.0,output/images/p008_gallery_f5da3c96.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/01/Joseph-Perrier-Xavier-Lavictoire-Le-Ciergelot-HD-294x1024.webp,,294.0,1022.0,output/images/p008_gallery_f2ad6803.webp
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-couleur.svg,,166.0,99.0,output/images/p008_gallery_48ce4a61.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/facebook.svg,Facebook,22.0,22.0,output/images/p008_gallery_2f3c6c80.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Insta.svg,Instagram,22.0,22.0,output/images/p008_gallery_b9d4540d.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Linkedin.svg,Linkedin,22.0,22.0,output/images/p008_gallery_cffcfdae.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2026/04/Logo_RF-compressed.svg,,1538.0,906.0,output/images/p008_gallery_71eb1668.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Logo-simple-vertical.svg,,37.0,321.0,output/images/p008_gallery_6872fbe8.svg
La Côte à Bras 2016,image,gallery,https://www.josephperrier.com/wp-content/uploads/2025/02/Logo-blanc-jope-prehome.svg,,259.0,155.0,output/images/p008_gallery_62d97178.svg
Joséphine 2014,image,bottle_shot,https://www.josephperrier.com/wp-content/uploads/2023/04/josephine-cuvees-versionheader@2x@2x.webp,josephine-cuvees-versionheader@2x@2x,881.0,1920.0,output/images/p009_bottle_shot_cf97321b.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/patrimoine.webp,,720.0,434.0,output/images/p009_gallery_ce9f4a8b.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/savoir-faire.webp,,718.0,434.0,output/images/p009_gallery_6f5c683e.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/actu.webp,,720.0,434.0,output/images/p009_gallery_28091a5f.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0005_Brut-Royal.webp,,210.0,725.0,output/images/p009_gallery_97b8e5e9.webp
Joséphine 2014,image,gallery,https://www.josephperrier.com/wp-content/uploads/2024/06/Cuvees-transparentes_0006_Nature.webp,,210.0,727.0,output/images/p009_gallery_4d632858.webp
